,s,a,r,s1
4032,[0.2838532 0.9588677 4.988247 ],[0.51694113],-4.134581150981692,[-1.4367157e-03  9.9999899e-01  5.7849388e+00]
4033,[-1.4367157e-03  9.9999899e-01  5.7849388e+00],[-0.8265853],-5.819151610804797,[-0.31644943  0.94860935  6.41095   ]
4034,[-0.31644943  0.94860935  6.41095   ],[0.767824],-7.693235985464135,[-0.6317923  0.7751377  7.237581 ]
4035,[-0.6317923  0.7751377  7.237581 ],[-0.6258825],-10.32213920133893,[-0.8772561  0.4800226  7.725052 ]
4036,[-0.8772561  0.4800226  7.725052 ],[-0.61856747],-12.942442181376471,[-0.9948971   0.10089433  7.9922833 ]
4037,[-0.9948971   0.10089433  7.9922833 ],[-0.82593966],-15.63314234945507,[-0.95647097 -0.2918274   7.944063  ]
4038,[-0.95647097 -0.2918274   7.944063  ],[0.87902075],-14.408205552106997,[-0.77188903 -0.63575727  7.857046  ]
4039,[-0.77188903 -0.63575727  7.857046  ],[0.7231156],-12.18910379628843,[-0.48588234 -0.8740242   7.488695  ]
4040,[-0.48588234 -0.8740242   7.488695  ],[-0.707865],-9.927342048745285,[-0.17019005 -0.9854113   6.7269974 ]
4041,[-0.17019005 -0.9854113   6.7269974 ],[-0.35471827],-7.559308121079879,[ 0.12538317 -0.9921084   5.934731  ]
4042,[ 0.12538317 -0.9921084   5.934731  ],[0.66905147],-5.6108139043455205,[ 0.38043296 -0.9248085   5.2910075 ]
4043,[ 0.38043296 -0.9248085   5.2910075 ],[-0.7218148],-4.193652780460262,[ 0.5767305  -0.81693447  4.489129  ]
4044,[ 0.5767305  -0.81693447  4.489129  ],[-0.9609274],-2.930231610941716,[ 0.7182858 -0.6957482  3.732289 ]
4045,[ 0.7182858 -0.6957482  3.732289 ],[-0.4375301],-1.9852598417395766,[ 0.81837505 -0.5746845   3.1448483 ]
4046,[ 0.81837505 -0.5746845   3.1448483 ],[-0.75038344],-1.3643818252350632,[ 0.8859979  -0.46368933  2.6012776 ]
4047,[ 0.8859979  -0.46368933  2.6012776 ],[-1.192714],-0.9105602017433213,[ 0.92924786 -0.36945695  2.0746033 ]
4048,[ 0.92924786 -0.36945695  2.0746033 ],[-1.678049],-0.5764189182184128,[ 0.95500064 -0.2966037   1.5458034 ]
4049,[ 0.95500064 -0.2966037   1.5458034 ],[-0.224831],-0.3296832669876752,[ 0.9721281  -0.23445031  1.2896259 ]
4050,[ 0.9721281  -0.23445031  1.2896259 ],[-1.4555748],-0.22443688114296043,[ 0.9816474 -0.1907052  0.895452 ]
4051,[ 0.9816474 -0.1907052  0.895452 ],[-1.2888647],-0.11866271642088677,[ 0.9865942  -0.16319263  0.5590934 ]
4052,[ 0.9865942  -0.16319263  0.5590934 ],[1.7013774],-0.061024896468527975,[ 0.99164844 -0.1289703   0.6919055 ]
4053,[ 0.99164844 -0.1289703   0.6919055 ],[-1.0924691],-0.06579320011383079,[ 0.994199   -0.10755669  0.43130744]
4054,[ 0.994199   -0.10755669  0.43130744],[1.0338813],-0.031284850580839824,[ 0.9966005  -0.08238557  0.5057221 ]
4055,[ 0.9966005  -0.08238557  0.5057221 ],[0.53426224],-0.0326637162426994,[ 0.99841696 -0.05624574  0.5240723 ]
4056,[ 0.99841696 -0.05624574  0.5240723 ],[1.2490288],-0.03219217330745216,[ 0.99973977 -0.02281134  0.6692423 ]
4057,[ 0.99973977 -0.02281134  0.6692423 ],[1.8080343],-0.04857796114649915,[0.9997273  0.0233515  0.92333895]
4058,[0.9997273  0.0233515  0.92333895],[-0.18098198],-0.0858336256842423,[0.9976178  0.06898406 0.9137053 ]
4059,[0.9976178  0.06898406 0.9137053 ],[0.98219925],-0.08921681529235329,[0.9922378  0.12435479 1.1127732 ]
4060,[0.9922378  0.12435479 1.1127732 ],[-1.1057914],-0.1405936853578151,[0.98443156 0.17576821 1.0401706 ]
4061,[0.98443156 0.17576821 1.0401706 ],[0.45343813],-0.13961905903504812,[0.9716493  0.23642677 1.2400124 ]
4062,[0.9716493  0.23642677 1.2400124 ],[-1.1173005],-0.21198279104342715,[0.954989   0.29664117 1.2497375 ]
4063,[0.954989   0.29664117 1.2497375 ],[0.08283773],-0.2468967539505734,[0.93035895 0.36665007 1.4846439 ]
4064,[0.93035895 0.36665007 1.4846439 ],[-1.791941],-0.36455732294332893,[0.90046984 0.43491852 1.4908404 ]
4065,[0.90046984 0.43491852 1.4908404 ],[-1.9869955],-0.42866167097967733,[0.8648741 0.5019888 1.5189799]
4066,[0.8648741 0.5019888 1.5189799],[1.6939331],-0.5101668534752132,[0.8060346 0.5918684 2.1495616]
4067,[0.8060346 0.5918684 2.1495616],[1.2657655],-0.864827364459284,[0.7161393 0.6979574 2.7833276]
4068,[0.7161393 0.6979574 2.7833276],[-1.5360721],-1.3738707842081959,[0.6007475  0.79943883 3.0763848 ]
4069,[0.6007475  0.79943883 3.0763848 ],[-0.04008114],-1.8045597567646363,[0.44478863 0.89563555 3.669952  ]
4070,[0.44478863 0.89563555 3.669952  ],[-0.77867866],-2.5792459354934034,[0.24710786 0.968988   4.224877  ]
4071,[0.24710786 0.968988   4.224877  ],[1.8979473],-3.5338707878600846,[-0.01212078  0.99992657  5.23631   ]
4072,[-0.01212078  0.99992657  5.23631   ],[0.48615327],-5.247757866633658,[-0.3098925   0.95077163  6.059178  ]
4073,[-0.3098925   0.95077163  6.059178  ],[1.2821162],-7.2295366087382025,[-0.6157273   0.78795934  6.964574  ]
4074,[-0.6157273   0.78795934  6.964574  ],[1.4117649],-9.84374696185038,[-0.86825496  0.49611825  7.767308  ]
4075,[-0.86825496  0.49611825  7.767308  ],[-0.6386379],-12.910866141507002,[-0.9929133   0.11884075  8.        ]
4076,[-0.9929133   0.11884075  8.        ],[0.3759252],-15.535468524389035,[-0.9608125 -0.2771991  8.       ]
4077,[-0.9608125 -0.2771991  8.       ],[-1.3373228],-14.585478320652662,[-0.7897145  -0.61347455  7.591502  ]
4078,[-0.7897145  -0.61347455  7.591502  ],[1.1150244],-11.920388708217338,[-0.5187695 -0.8549141  7.2986503]
4079,[-0.5187695 -0.8549141  7.2986503],[-1.9080803],-9.809003382348905,[-0.22490776 -0.9743801   6.3712525 ]
4080,[-0.22490776 -0.9743801   6.3712525 ],[1.6684989],-7.293595998191457,[ 0.06763706 -0.99771     5.8907423 ]
4081,[ 0.06763706 -0.99771     5.8907423 ],[-0.23721094],-5.729472989760165,[ 0.3174438 -0.9482771  5.106878 ]
4082,[ 0.3174438 -0.9482771  5.106878 ],[-1.0536214],-4.166044636294311,[ 0.50976706 -0.86031246  4.237627  ]
4083,[ 0.50976706 -0.86031246  4.237627  ],[1.7732164],-2.871944757583546,[ 0.6652531 -0.7466179  3.858375 ]
4084,[ 0.6652531 -0.7466179  3.858375 ],[0.5974709],-2.199650399981915,[ 0.78160477 -0.623774    3.3880322 ]
4085,[ 0.78160477 -0.623774    3.3880322 ],[1.1325427],-1.6028446439771633,[ 0.86828697 -0.49606228  3.0900831 ]
4086,[ 0.86828697 -0.49606228  3.0900831 ],[-0.08503089],-1.2242896491387556,[ 0.9272508  -0.37444088  2.7052817 ]
4087,[ 0.9272508  -0.37444088  2.7052817 ],[1.0499439],-0.8802549893049465,[ 0.96773976 -0.25195178  2.5819428 ]
4088,[ 0.96773976 -0.25195178  2.5819428 ],[0.5610746],-0.7318280029732459,[ 0.9914527  -0.13046658  2.4771402 ]
4089,[ 0.9914527  -0.13046658  2.4771402 ],[-0.5942065],-0.6310943979334884,[ 0.99986666 -0.01633088  2.2901592 ]
4090,[ 0.99986666 -0.01633088  2.2901592 ],[-0.9817687],-0.525713515322745,[0.99593467 0.09007841 2.1306458 ]
4091,[0.99593467 0.09007841 2.1306458 ],[1.8435607],-0.46550000716666995,[0.9772025  0.21230938 2.4747386 ]
4092,[0.9772025  0.21230938 2.4747386 ],[-0.6621405],-0.6586408736415588,[0.942531   0.33411875 2.5346496 ]
4093,[0.942531   0.33411875 2.5346496 ],[-1.4674441],-0.7606543717205874,[0.8920541  0.45192865 2.5651221 ]
4094,[0.8920541  0.45192865 2.5651221 ],[1.2055062],-0.8793301446223165,[0.8120319 0.583613  3.0848944]
4095,[0.8120319 0.583613  3.0848944],[-1.7847941],-1.3431848864334819,[0.7067411  0.70747226 3.2548852 ]
4096,[0.7067411  0.70747226 3.2548852 ],[-1.8953918],-1.680682880087063,[0.57272166 0.8197499  3.5011806 ]
4097,[0.57272166 0.8197499  3.5011806 ],[-1.4954833],-2.151534402747006,[0.40340826 0.9150201  3.8916705 ]
4098,[0.40340826 0.9150201  3.8916705 ],[1.5459331],-2.852213473831903,[0.17385931 0.9847705  4.8098254 ]
4099,[0.17385931 0.9847705  4.8098254 ],[-1.560847],-4.264831203133279,[-0.09084108  0.9958654   5.314276  ]
4100,[-0.09084108  0.9958654   5.314276  ],[1.1270716],-5.586879244920139,[-0.39169982  0.92009306  6.230236  ]
4101,[-0.39169982  0.92009306  6.230236  ],[0.45453006],-7.775603556080895,[-0.6830296   0.73039067  6.9884853 ]
4102,[-0.6830296   0.73039067  6.9884853 ],[0.9321868],-10.279692004653285,[-0.90683275  0.4214906   7.6761065 ]
4103,[-0.90683275  0.4214906   7.6761065 ],[1.3075275],-13.21913576418668,[-0.99938446  0.03508123  8.        ]
4104,[-0.99938446  0.03508123  8.        ],[0.414169],-16.050539998354196,[-0.93415534 -0.3568667   8.        ]
4105,[-0.93415534 -0.3568667   8.        ],[-1.0080904],-14.110974111914457,[-0.7357869  -0.67721313  7.581136  ]
4106,[-0.7357869  -0.67721313  7.581136  ],[0.5559927],-11.49627420974677,[-0.45199153 -0.89202225  7.1566253 ]
4107,[-0.45199153 -0.89202225  7.1566253 ],[0.7439204],-9.28303771647265,[-0.1385893  -0.99034995  6.599197  ]
4108,[-0.1385893  -0.99034995  6.599197  ],[1.7823037],-7.281645942745903,[ 0.16637489 -0.9860626   6.12378   ]
4109,[ 0.16637489 -0.9860626   6.12378   ],[-1.3273108],-5.722046769234659,[ 0.41360402 -0.9104569   5.1851363 ]
4110,[ 0.41360402 -0.9104569   5.1851363 ],[0.68764615],-3.998659189365866,[ 0.6104915  -0.79202276  4.6054406 ]
4111,[ 0.6104915  -0.79202276  4.6054406 ],[1.9815905],-2.9605418711463014,[ 0.7656905 -0.6432092  4.3086624]
4112,[ 0.7656905 -0.6432092  4.3086624],[-0.7883563],-2.345235278127451,[ 0.87113756 -0.49103904  3.7080019 ]
4113,[ 0.87113756 -0.49103904  3.7080019 ],[-0.8746255],-1.6391512328004172,[ 0.93838966 -0.34557894  3.2085288 ]
4114,[ 0.93838966 -0.34557894  3.2085288 ],[-1.73458],-1.1569815387108155,[ 0.9762458  -0.21666574  2.6891575 ]
4115,[ 0.9762458  -0.21666574  2.6891575 ],[-1.7222548],-0.7738205676594946,[ 0.9944945  -0.10478905  2.26832   ]
4116,[ 0.9944945  -0.10478905  2.26832   ],[-0.21201114],-0.5255936845442686,[0.99999577 0.00291454 2.1579266 ]
4117,[0.99999577 0.00291454 2.1579266 ],[-1.9136192],-0.46933512779109166,[0.99534094 0.09641801 1.8730695 ]
4118,[0.99534094 0.09641801 1.8730695 ],[1.714687],-0.3631044969218041,[0.97871405 0.20522866 2.2025862 ]
4119,[0.97871405 0.20522866 2.2025862 ],[1.0563959],-0.5289783224510908,[0.945247  0.3263558 2.514967 ]
4120,[0.945247  0.3263558 2.514967 ],[0.10951608],-0.7430380256343667,[0.8909998  0.45400372 2.7761612 ]
4121,[0.8909998  0.45400372 2.7761612 ],[-0.50724],-0.9930445078631716,[0.8119667 0.5837037 3.0405781]
4122,[0.8119667 0.5837037 3.0405781],[-0.49868083],-1.3132414193644195,[0.70138305 0.7127845  3.4035537 ]
4123,[0.70138305 0.7127845  3.4035537 ],[-1.1465923],-1.789311739723336,[0.5555534  0.83148086 3.7661533 ]
4124,[0.5555534  0.83148086 3.7661533 ],[-1.4426194],-2.384340582895571,[0.37125456 0.9285311  4.173371  ]
4125,[0.37125456 0.9285311  4.173371  ],[0.61241305],-3.159216771909865,[0.1318928 0.991264  4.9616313]
4126,[0.1318928 0.991264  4.9616313],[1.1885799],-4.532525597683674,[-0.16118388  0.9869244   5.883366  ]
4127,[-0.16118388  0.9869244   5.883366  ],[1.4187105],-6.465614867696316,[-0.48267666  0.87579864  6.836366  ]
4128,[-0.48267666  0.87579864  6.836366  ],[-1.3463366],-8.978972718327382,[-0.7632133  0.6461466  7.2912645]
4129,[-0.7632133  0.6461466  7.2912645],[0.465754],-11.265523448241577,[-0.952261   0.3052851  7.845738 ]
4130,[-0.952261   0.3052851  7.845738 ],[-0.20690951],-14.17217309108763,[-0.99597406 -0.08964171  8.        ]
4131,[-0.99597406 -0.08964171  8.        ],[0.27844626],-15.713746686924985,[-0.883043   -0.46929213  7.9745355 ]
4132,[-0.883043   -0.46929213  7.9745355 ],[-0.48218706],-13.398513524530829,[-0.647878  -0.7617441  7.5502386]
4133,[-0.647878  -0.7617441  7.5502386],[-0.18139066],-10.878960872624107,[-0.34966108 -0.93687624  6.9517217 ]
4134,[-0.34966108 -0.93687624  6.9517217 ],[0.40349248],-8.550012267758369,[-0.0417178 -0.9991294  6.3095884]
4135,[-0.0417178 -0.9991294  6.3095884],[-1.3112644],-6.583050983256094,[ 0.22451732 -0.9744701   5.3635516 ]
4136,[ 0.22451732 -0.9744701   5.3635516 ],[0.66558886],-4.684485051099783,[ 0.44670096 -0.8946833   4.7325377 ]
4137,[ 0.44670096 -0.8946833   4.7325377 ],[-1.6469212],-3.469451011613216,[ 0.6082063 -0.793779   3.814487 ]
4138,[ 0.6082063 -0.793779   3.814487 ],[-1.5580844],-2.2983429089974523,[ 0.7194922 -0.6945005  2.98544  ]
4139,[ 0.7194922 -0.6945005  2.98544  ],[1.3216101],-1.4824341538800534,[ 0.8053177 -0.5928435  2.662806 ]
4140,[ 0.8053177 -0.5928435  2.662806 ],[1.2998675],-1.1134415598405838,[ 0.8708205  -0.49160114  2.4131536 ]
4141,[ 0.8708205  -0.49160114  2.4131536 ],[0.05498115],-0.8464554777378928,[ 0.9166049  -0.39979434  2.0527    ]
4142,[ 0.9166049  -0.39979434  2.0527    ],[-1.1860354],-0.5919258617524057,[ 0.94521457 -0.32644966  1.5749489 ]
4143,[ 0.94521457 -0.32644966  1.5749489 ],[-1.3511902],-0.36045829375828514,[ 0.96210593 -0.27267602  1.1274331 ]
4144,[ 0.96210593 -0.27267602  1.1274331 ],[-0.417283],-0.20355638534289278,[ 0.9729419  -0.23104993  0.8603337 ]
4145,[ 0.9729419  -0.23104993  0.8603337 ],[-1.4376103],-0.13044615357752098,[ 0.97811705 -0.20805539  0.47140467]
4146,[ 0.97811705 -0.20805539  0.47140467],[1.4353987],-0.0682090782672422,[ 0.9832926 -0.1820322  0.5306729]
4147,[ 0.9832926 -0.1820322  0.5306729],[1.850751],-0.06509497726066386,[ 0.98885095 -0.14890884  0.67176145]
4148,[ 0.98885095 -0.14890884  0.67176145],[0.11401261],-0.06747904223232427,[ 0.992736   -0.12031346  0.5771817 ]
4149,[ 0.992736   -0.12031346  0.5771817 ],[-0.41850266],-0.04803473375223305,[ 0.9950642  -0.09923348  0.4241712 ]
4150,[ 0.9950642  -0.09923348  0.4241712 ],[0.01736145],-0.027872200009292178,[ 0.9966579  -0.08168843  0.35235032]
4151,[ 0.9966579  -0.08168843  0.35235032],[-1.1546113],-0.020436097197988237,[ 0.9971221  -0.07581212  0.1178923 ]
4152,[ 0.9971221  -0.07581212  0.1178923 ],[-1.443451],-0.009231933854666263,[ 0.99650264 -0.08356161 -0.15548445]
4153,[ 0.99650264 -0.08356161 -0.15548445],[-1.3202561],-0.011159472506651474,[ 0.9945481  -0.10427894 -0.41619408]
4154,[ 0.9945481  -0.10427894 -0.41619408],[-1.2244447],-0.029734758850747445,[ 0.9904418  -0.13793121 -0.67807   ]
4155,[ 0.9904418  -0.13793121 -0.67807   ],[-0.06600764],-0.06512915898366001,[ 0.98420984 -0.17700577 -0.79141957]
4156,[ 0.98420984 -0.17700577 -0.79141957],[1.2823343],-0.09594270408293343,[ 0.9770756  -0.21289265 -0.73182374]
4157,[ 0.9770756  -0.21289265 -0.73182374],[0.44206136],-0.09977707749328295,[ 0.9674628 -0.2530134 -0.825184 ]
4158,[ 0.9674628 -0.2530134 -0.825184 ],[-1.1011358],-0.13473579493223095,[ 0.9508585  -0.30962577 -1.1801144 ]
4159,[ 0.9508585  -0.30962577 -1.1801144 ],[-1.4261094],-0.24039948592007176,[ 0.9225681  -0.38583428 -1.6262501 ]
4160,[ 0.9225681  -0.38583428 -1.6262501 ],[1.1557455],-0.422709392895169,[ 0.885501   -0.46463746 -1.742264  ]
4161,[ 0.885501   -0.46463746 -1.742264  ],[-0.04370374],-0.5370568705688007,[ 0.8320018 -0.554773  -2.0972977]
4162,[ 0.8320018 -0.554773  -2.0972977],[-0.8322043],-0.7864082400830729,[ 0.7518054 -0.659385  -2.6382082]
4163,[ 0.7518054 -0.659385  -2.6382082],[-1.8435874],-1.2178136487779083,[ 0.62905085 -0.77736413 -3.4092848 ]
4164,[ 0.62905085 -0.77736413 -3.4092848 ],[1.546099],-1.957640182939157,[ 0.47266456 -0.88124245 -3.7603931 ]
4165,[ 0.47266456 -0.88124245 -3.7603931 ],[1.887956],-2.580748601876717,[ 0.28154647 -0.9595476  -4.1381316 ]
4166,[ 0.28154647 -0.9595476  -4.1381316 ],[-0.8193501],-3.3653145442460732,[ 0.03636263 -0.9993387  -4.980695  ]
4167,[ 0.03636263 -0.9993387  -4.980695  ],[-0.99770814],-4.836189713941359,[-0.25478184 -0.9669986  -5.879855  ]
4168,[-0.25478184 -0.9669986  -5.879855  ],[1.9697886],-6.80426360258406,[-0.5422426  -0.84022194 -6.3096356 ]
4169,[-0.5422426  -0.84022194 -6.3096356 ],[1.5314558],-8.579803779184349,[-0.78864866 -0.6148441  -6.710084  ]
4170,[-0.78864866 -0.6148441  -6.710084  ],[-0.17730519],-10.650000141752521,[-0.954655  -0.2977144 -7.1978126]
4171,[-0.954655  -0.2977144 -7.1978126],[0.3008163],-13.242537520720896,[-0.9977896   0.06645218 -7.375976  ]
4172,[-0.9977896   0.06645218 -7.375976  ],[0.62956023],-14.897086069797913,[-0.90976185  0.4151306  -7.231703  ]
4173,[-0.90976185  0.4151306  -7.231703  ],[-0.32690978],-12.592976022997977,[-0.71333146  0.7008268  -6.9693913 ]
4174,[-0.71333146  0.7008268  -6.9693913 ],[-1.3456116],-10.452451121019802,[-0.44570333  0.89518076 -6.645613  ]
4175,[-0.44570333  0.89518076 -6.645613  ],[0.6595995],-8.548949670721875,[-0.16740349  0.9858885  -5.8752875 ]
4176,[-0.16740349  0.9858885  -5.8752875 ],[-0.75836354],-6.47656769728672,[ 0.09414625  0.9955584  -5.2496257 ]
4177,[ 0.09414625  0.9955584  -5.2496257 ],[0.652374],-4.936365684764949,[ 0.30937997  0.9509385  -4.405101  ]
4178,[ 0.30937997  0.9509385  -4.405101  ],[-1.7081409],-3.5215867008037627,[ 0.4898754   0.87179244 -3.948118  ]
4179,[ 0.4898754   0.87179244 -3.948118  ],[-1.2012424],-2.681368868842341,[ 0.6331916  0.7739951 -3.4744601]
4180,[ 0.6331916  0.7739951 -3.4744601],[1.3449234],-1.9924450203351465,[ 0.73133755  0.68201566 -2.6922252 ]
4181,[ 0.73133755  0.68201566 -2.6922252 ],[-0.11685351],-1.288094454327979,[ 0.8017354   0.59767914 -2.1982415 ]
4182,[ 0.8017354   0.59767914 -2.1982415 ],[0.93052346],-0.8944648644885106,[ 0.84721106  0.5312565  -1.6104037 ]
4183,[ 0.84721106  0.5312565  -1.6104037 ],[1.9355909],-0.5767794476632561,[ 0.8707839  0.4916659 -0.9216227]
4184,[ 0.8707839  0.4916659 -0.9216227],[-1.6830775],-0.3519694706986314,[ 0.8898705  0.4562132 -0.8053349]
4185,[ 0.8898705  0.4562132 -0.8053349],[-1.2561314],-0.2908592249890466,[ 0.90425897  0.4269845  -0.6515947 ]
4186,[ 0.90425897  0.4269845  -0.6515947 ],[-0.7267128],-0.23760371846703432,[ 0.9134404   0.40697247 -0.4403633 ]
4187,[ 0.9134404   0.40697247 -0.4403633 ],[-1.0297451],-0.1961283341104238,[ 0.9192373   0.39370385 -0.2895957 ]
4188,[ 0.9192373   0.39370385 -0.2895957 ],[-0.93312025],-0.17300488907632558,[ 0.92186004  0.387523   -0.13428584]
4189,[ 0.92186004  0.387523   -0.13428584],[-0.5203028],-0.1604326986894641,[0.9203356  0.3911296  0.07831099]
4190,[0.9203356  0.3911296  0.07831099],[-0.18529268],-0.16213797273813466,[0.91347516 0.40689453 0.3438643 ]
4191,[0.91347516 0.40689453 0.3438643 ],[0.63009655],-0.187825755520004,[0.8977201  0.44056627 0.7435497 ]
4192,[0.8977201  0.44056627 0.7435497 ],[1.8481245],-0.2668473991200348,[0.86593026 0.50016475 1.3511931 ]
4193,[0.86593026 0.50016475 1.3511931 ],[0.9049899],-0.4577461948104747,[0.8156802 0.578503  1.8620651]
4194,[0.8156802 0.578503  1.8620651],[0.09370416],-0.7272934790399327,[0.743577  0.6686503 2.309998 ]
4195,[0.743577  0.6686503 2.309998 ],[0.18722232],-1.070042397172165,[0.6414798 0.7671399 2.839569 ]
4196,[0.6414798 0.7671399 2.839569 ],[0.15498129],-1.5708632317103826,[0.5007951  0.86556584 3.4381711 ]
4197,[0.5007951  0.86556584 3.4381711 ],[0.6478946],-2.277221985310874,[0.31009284 0.9507063  4.18453   ]
4198,[0.31009284 0.9507063  4.18453   ],[-0.9366105],-3.3282006408617986,[0.0773599  0.99700326 4.7570677 ]
4199,[0.0773599  0.99700326 4.7570677 ],[-1.9247296],-4.496795357920644,[-0.18234241  0.9832351   5.2161107 ]
4200,[-0.18234241  0.9832351   5.2161107 ],[-1.5936364],-0.2176077364465003,[ 0.9349319 -0.3548272  0.3279494]
4201,[ 0.9349319 -0.3548272  0.3279494],[-0.69173366],-0.14280607039625398,[ 0.9341859  -0.35678655 -0.04193105]
4202,[ 0.9341859  -0.35678655 -0.04193105],[0.01637495],-0.1332739413310468,[ 0.9285982  -0.37108672 -0.3070647 ]
4203,[ 0.9285982  -0.37108672 -0.3070647 ],[1.7997595],-0.1572040951072376,[ 0.92263067 -0.3856847  -0.31541583]
4204,[ 0.92263067 -0.3856847  -0.31541583],[0.67094016],-0.16717512769178075,[ 0.9126187  -0.4088118  -0.50403833]
4205,[ 0.9126187  -0.4088118  -0.50403833],[0.12582058],-0.20279007046610453,[ 0.8957235  -0.44461146 -0.7917741 ]
4206,[ 0.8957235  -0.44461146 -0.7917741 ],[-0.22328469],-0.275022222338921,[ 0.8684759  -0.49573132 -1.1587254 ]
4207,[ 0.8684759  -0.49573132 -1.1587254 ],[0.00514202],-0.40328999754257155,[ 0.8280564  -0.56064487 -1.5297526 ]
4208,[ 0.8280564  -0.56064487 -1.5297526 ],[-0.4679075],-0.588453808239984,[ 0.76729405 -0.6412955  -2.0204222 ]
4209,[ 0.76729405 -0.6412955  -2.0204222 ],[0.40041864],-0.8930451437203594,[ 0.6834982 -0.7299522 -2.4413311]
4210,[ 0.6834982 -0.7299522 -2.4413311],[0.815191],-1.266210642586484,[ 0.5722267 -0.8200955 -2.8665166]
4211,[ 0.5722267 -0.8200955 -2.8665166],[-1.0930114],-1.7475183600986322,[ 0.4140888 -0.9102365 -3.64554  ]
4212,[ 0.4140888 -0.9102365 -3.64554  ],[0.06219524],-2.637403880889709,[ 0.20943499 -0.9778226  -4.318888  ]
4213,[ 0.20943499 -0.9778226  -4.318888  ],[1.7490305],-3.7173924289886333,[-0.02849407 -0.999594   -4.7899003 ]
4214,[-0.02849407 -0.999594   -4.7899003 ],[-1.2054825],-4.853509850927594,[-0.30935895 -0.9509453  -5.7204185 ]
4215,[-0.30935895 -0.9509453  -5.7204185 ],[0.48815298],-6.826970015710732,[-0.59119445 -0.80652905 -6.3604045 ]
4216,[-0.59119445 -0.80652905 -6.3604045 ],[-0.2248562],-8.90021160107999,[-0.83188206 -0.55495244 -6.9990296 ]
4217,[-0.83188206 -0.55495244 -6.9990296 ],[-1.9381227],-11.421671440422733,[-0.9794646  -0.20161617 -7.705962  ]
4218,[-0.9794646  -0.20161617 -7.705962  ],[-0.28991902],-14.573551037308611,[-0.9816197   0.19084747 -7.9006624 ]
4219,[-0.9816197   0.19084747 -7.9006624 ],[1.4778539],-14.944177272458134,[-0.8425383  0.5386364 -7.5358486]
4220,[-0.8425383  0.5386364 -7.5358486],[1.3986418],-12.300027715003166,[-0.60985273  0.7925148  -6.922075  ]
